origin,des,type,size,flow,extra,dis
node_19_B,node_20_A,Normal,7,2,0,3
node_16_C,node_23_B,Normal,76,2,0,4
node_22_B,node_16_C,Normal,102,2,0,4
node_11_C,node_07_B,Normal,371,2,0,4
node_09_A,node_18_C,Normal,162,2,0,2
node_03_C,node_20_A,Normal,57,2,0,3
node_10_C,node_14_A,Normal,56,2,0,3
node_20_B,node_13_C,Normal,1386,2,0,4
node_08_B,node_13_C,Normal,1252,2,0,4
node_08_B,node_23_B,Normal,2300,2,0,4
node_09_B,node_07_B,Normal,574,2,0,4
node_25_B,node_13_C,Normal,25,2,0,4
node_11_A,node_25_B,Normal,498,2,0,2
node_04_B,node_25_A,Normal,2092,2,0,3
node_13_C,node_06_A,Normal,28,2,0,3
node_06_C,node_05_C,Normal,34,2,0,4
node_05_C,node_06_A,Normal,91,2,0,3
node_25_C,node_22_C,Normal,13,2,0,4
node_01_C,node_10_B,Normal,485,2,0,4
node_14_B,node_22_B,Normal,4838,2,0,4
node_05_B,node_07_B,Normal,440,2,0,4
node_10_C,node_13_B,Normal,69,2,0,4
node_09_B,node_25_A,Normal,55,2,0,3
node_02_A,node_12_C,Normal,511,2,0,2
node_01_C,node_13_A,Normal,514,2,0,3
node_02_A,node_26_C,Normal,543,2,0,2
node_09_C,node_10_A,Normal,210,2,0,3
node_16_C,node_02_A,Normal,201,2,0,3
node_18_B,node_11_A,Normal,21,2,0,3
node_13_C,node_15_B,Normal,62,2,0,4
node_15_B,node_10_B,Normal,129,2,0,4
node_20_B,node_06_C,Normal,560,2,0,4
node_19_B,node_07_C,Normal,1,2,0,4
node_17_B,node_05_B,Normal,121,2,0,4
node_09_C,node_07_B,Normal,339,2,0,4
node_19_A,node_18_B,Normal,10,2,0,2
node_23_B,node_22_C,Normal,138,2,0,4
node_19_A,node_26_B,Normal,15,2,0,2
node_14_C,node_19_A,Normal,199,2,0,3
node_14_C,node_10_A,Normal,588,2,0,3
node_05_B,node_15_A,Normal,328,2,0,3
node_01_B,node_08_A,Normal,557,2,0,3
node_12_B,node_26_B,Normal,255,2,0,4
node_02_C,node_10_C,Normal,1515,2,0,4
node_20_C,node_10_C,Normal,1016,2,0,4
node_21_B,node_06_A,Normal,29,2,0,3
node_17_C,node_15_B,Normal,81,2,0,4
node_26_B,node_17_B,Normal,40,2,0,4
node_04_B,node_13_C,Normal,2830,2,0,4
node_04_B,node_23_B,Normal,9785,2,0,4
node_06_C,node_17_B,Normal,14,2,0,4
node_09_B,node_06_C,Normal,428,2,0,4
node_14_B,node_15_A,Normal,2697,2,0,3
node_01_B,node_03_B,Normal,338,2,0,4
node_03_B,node_11_B,Normal,94,2,0,4
node_01_B,node_26_B,Normal,526,2,0,4
node_19_B,node_16_A,Normal,7,2,0,3
node_02_C,node_03_B,Normal,2505,2,0,4
node_06_B,node_26_B,Normal,197,2,0,4
node_22_B,node_25_B,Normal,6,2,0,4
node_18_B,node_14_A,Normal,18,2,0,3
node_26_C,node_16_C,Normal,80,2,0,4
node_10_A,node_03_C,Normal,90,2,0,2
node_26_C,node_07_C,Normal,182,2,0,4
node_20_B,node_15_B,Normal,1429,2,0,4
node_06_A,node_21_C,Normal,71,2,0,2
node_05_B,node_08_C,Normal,653,2,0,4
node_23_B,node_11_B,Normal,149,2,0,4
node_05_C,node_21_A,Normal,15,2,0,3
node_18_A,node_15_B,Normal,54,2,0,2
node_13_A,node_03_B,Normal,148,2,0,2
node_20_B,node_06_A,Normal,1716,2,0,3
node_07_B,node_10_C,Normal,52,2,0,4
node_25_B,node_11_C,Normal,150,2,0,4
node_17_B,node_01_C,Normal,143,2,0,4
node_02_C,node_03_C,Normal,2999,2,0,4
node_04_B,node_21_B,Normal,3915,2,0,4
node_20_C,node_13_C,Normal,797,2,0,4
node_08_C,node_10_A,Normal,340,2,0,3
node_25_B,node_17_C,Normal,65,2,0,4
node_19_B,node_17_C,Normal,9,2,0,4
node_14_B,node_10_B,Normal,4164,2,0,4
node_03_C,node_02_A,Normal,46,2,0,3
node_11_C,node_03_A,Normal,205,2,0,3
node_18_C,node_10_A,Normal,8,2,0,3
node_10_C,node_05_B,Normal,47,2,0,4
node_18_A,node_21_B,Normal,26,2,0,2
node_01_B,node_21_C,Normal,381,2,0,4
node_13_C,node_18_A,Normal,31,2,0,3
node_23_C,node_12_A,Normal,355,2,0,3
node_21_B,node_10_A,Normal,53,2,0,3
node_25_C,node_12_B,Normal,28,2,0,4
node_15_C,node_18_A,Normal,152,2,0,3
node_10_B,node_06_B,Normal,54,2,0,4
node_25_C,node_16_A,Normal,10,2,0,3
node_16_B,node_07_B,Normal,329,2,0,4
node_09_B,node_15_B,Normal,1249,2,0,4
node_15_A,node_13_B,Normal,131,2,0,2
node_11_B,node_18_A,Normal,280,2,0,3
node_16_C,node_07_C,Normal,101,2,0,4
node_19_B,node_02_A,Normal,11,2,0,3
node_13_B,node_01_C,Normal,107,2,0,4
node_04_B,node_21_C,Normal,5696,2,0,4
node_12_A,node_21_B,Normal,328,2,0,2
node_07_B,node_08_C,Normal,62,2,0,4
node_02_B,node_05_C,Normal,715,2,0,4
node_06_C,node_20_A,Normal,28,2,0,3
node_19_C,node_08_C,Normal,5,2,0,4
node_27_B,node_06_C,Normal,2954,2,0,4
node_07_C,node_22_C,Normal,75,2,0,4
node_12_C,node_08_A,Normal,255,2,0,3
node_22_B,node_17_B,Normal,125,2,0,4
node_18_A,node_15_C,Normal,37,2,0,2
node_17_A,node_26_C,Normal,64,2,0,2
node_16_A,node_03_C,Normal,267,2,0,2
node_13_B,node_10_C,Normal,100,2,0,4
node_25_C,node_17_C,Normal,3,2,0,4
node_12_C,node_01_A,Normal,284,2,0,3
node_20_B,node_18_A,Normal,1525,2,0,3
node_03_B,node_12_C,Normal,73,2,0,4
node_25_B,node_15_C,Normal,69,2,0,4
node_20_C,node_10_B,Normal,1817,2,0,4
node_04_B,node_03_B,Normal,5878,2,0,4
node_16_C,node_06_A,Normal,106,2,0,3
node_17_B,node_26_B,Normal,33,2,0,4
node_16_C,node_12_B,Normal,241,2,0,4
node_22_C,node_26_C,Normal,88,2,0,4
node_05_C,node_19_A,Normal,7,2,0,3
node_22_C,node_18_B,Normal,25,2,0,4
node_17_B,node_03_B,Normal,92,2,0,4
node_16_B,node_26_C,Normal,425,2,0,4
node_17_C,node_26_C,Normal,98,2,0,4
node_01_C,node_06_C,Normal,346,2,0,4
node_05_C,node_23_B,Normal,51,2,0,4
node_10_B,node_11_B,Normal,111,2,0,4
node_19_C,node_14_A,Normal,5,2,0,3
node_01_B,node_06_C,Normal,306,2,0,4
node_07_B,node_14_A,Normal,57,2,0,3
node_07_C,node_08_C,Normal,171,2,0,4
node_03_C,node_07_C,Normal,39,2,0,4
node_04_B,node_13_A,Normal,7384,2,0,3
node_08_B,node_18_B,Normal,557,2,0,4
node_18_C,node_21_A,Normal,3,2,0,3
node_16_C,node_03_C,Normal,99,2,0,4
node_19_C,node_16_C,Normal,1,2,0,4
node_08_B,node_21_C,Normal,1849,2,0,4
node_05_B,node_13_A,Normal,171,2,0,3
node_19_C,node_12_A,Normal,3,2,0,3
node_09_B,node_13_A,Normal,817,2,0,3
node_10_A,node_03_B,Normal,88,2,0,2
node_03_A,node_21_B,Normal,40,2,0,2
node_14_B,node_16_C,Normal,4791,2,0,4
node_01_B,node_13_A,Normal,340,2,0,3
node_09_C,node_13_C,Normal,236,2,0,4
node_03_A,node_13_B,Normal,43,2,0,2
node_14_B,node_25_A,Normal,1785,2,0,3
node_09_C,node_17_A,Normal,153,2,0,3
node_19_A,node_10_C,Normal,8,2,0,2
node_02_C,node_13_B,Normal,1638,2,0,4
node_19_B,node_13_A,Normal,5,2,0,3
node_22_C,node_21_C,Normal,83,2,0,4
node_23_A,node_21_B,Normal,777,2,0,2
node_27_C,node_08_A,Normal,5190,2,0,3
node_18_B,node_22_B,Normal,21,2,0,4
node_19_A,node_10_B,Normal,16,2,0,2
node_09_C,node_23_B,Normal,565,2,0,4
node_21_B,node_13_B,Normal,27,2,0,4
node_22_B,node_25_A,Normal,3,2,0,3
node_19_C,node_13_A,Normal,3,2,0,3
node_21_C,node_01_A,Normal,201,2,0,3
node_26_B,node_07_C,Normal,52,2,0,4
node_01_C,node_26_B,Normal,417,2,0,4
node_19_C,node_16_A,Normal,3,2,0,3
node_05_C,node_16_B,Normal,100,2,0,4
node_11_B,node_22_B,Normal,764,2,0,4
node_27_C,node_20_A,Normal,4873,2,0,3
node_17_C,node_02_A,Normal,164,2,0,3
node_07_B,node_11_B,Normal,54,2,0,4
node_08_B,node_21_A,Normal,958,2,0,3
node_12_C,node_20_A,Normal,219,2,0,3
node_04_B,node_21_A,Normal,3514,2,0,3
node_03_C,node_18_A,Normal,83,2,0,3
node_20_B,node_03_C,Normal,1149,2,0,4
node_03_A,node_25_C,Normal,13,2,0,2
node_01_C,node_21_C,Normal,398,2,0,4
node_21_A,node_18_B,Normal,24,2,0,2
node_04_C,node_13_C,Normal,419,2,0,4
node_08_C,node_22_B,Normal,455,2,0,4
node_21_B,node_13_C,Normal,27,2,0,4
node_06_C,node_10_A,Normal,17,2,0,3
node_17_B,node_23_C,Normal,113,2,0,4
node_06_A,node_18_C,Normal,25,2,0,2
node_12_C,node_16_A,Normal,151,2,0,3
node_27_C,node_26_B,Normal,3945,2,0,4
node_04_C,node_22_C,Normal,1358,2,0,4
node_16_B,node_23_B,Normal,270,2,0,4
node_08_C,node_07_C,Normal,376,2,0,4
node_20_C,node_13_B,Normal,1253,2,0,4
node_27_C,node_21_B,Normal,1548,2,0,4
node_12_B,node_25_A,Normal,25,2,0,3
node_06_A,node_21_B,Normal,34,2,0,2
node_05_B,node_22_C,Normal,387,2,0,4
node_21_C,node_18_A,Normal,116,2,0,3
node_04_B,node_17_C,Normal,6581,2,0,4
node_12_B,node_22_B,Normal,299,2,0,4
node_26_B,node_13_A,Normal,46,2,0,3
node_21_B,node_03_C,Normal,30,2,0,4
node_20_C,node_16_C,Normal,1555,2,0,4
node_05_B,node_13_C,Normal,76,2,0,4
node_04_C,node_21_B,Normal,503,2,0,4
node_13_C,node_10_B,Normal,84,2,0,4
node_19_B,node_05_C,Normal,5,2,0,4
node_11_B,node_23_B,Normal,652,2,0,4
node_20_B,node_05_C,Normal,1435,2,0,4
node_21_C,node_13_B,Normal,128,2,0,4
node_09_C,node_21_B,Normal,143,2,0,4
node_26_C,node_06_C,Normal,201,2,0,4
node_25_B,node_03_C,Normal,130,2,0,4
node_04_B,node_17_A,Normal,3117,2,0,3
node_12_B,node_16_C,Normal,166,2,0,4
node_26_B,node_10_B,Normal,50,2,0,4
node_16_A,node_18_C,Normal,69,2,0,2
node_16_C,node_07_B,Normal,123,2,0,4
node_22_B,node_23_B,Normal,146,2,0,4
node_03_C,node_12_A,Normal,67,2,0,3
node_12_B,node_21_A,Normal,89,2,0,3
node_20_C,node_18_A,Normal,1006,2,0,3
node_07_B,node_16_A,Normal,87,2,0,3
node_02_C,node_10_B,Normal,2351,2,0,4
node_03_A,node_15_B,Normal,70,2,0,2
node_16_B,node_12_A,Normal,411,2,0,3
node_26_A,node_10_C,Normal,72,2,0,2
node_02_C,node_06_C,Normal,1515,2,0,4
node_27_B,node_19_A,Normal,1197,2,0,3
node_03_B,node_19_C,Normal,10,2,0,4
node_26_C,node_16_A,Normal,111,2,0,3
node_02_B,node_13_B,Normal,536,2,0,4
node_02_B,node_06_A,Normal,967,2,0,3
node_17_C,node_06_B,Normal,65,2,0,4
node_10_B,node_03_A,Normal,62,2,0,3
node_11_A,node_25_C,Normal,313,2,0,2
node_17_B,node_12_C,Normal,87,2,0,4
node_22_C,node_25_C,Normal,3,2,0,4
node_05_C,node_17_A,Normal,13,2,0,3
node_13_B,node_10_B,Normal,118,2,0,4
node_22_C,node_05_C,Normal,30,2,0,4
node_14_B,node_13_A,Normal,5155,2,0,3
node_20_B,node_10_C,Normal,966,2,0,4
node_05_B,node_07_C,Normal,828,2,0,4
node_21_C,node_26_A,Normal,142,2,0,3
node_15_C,node_03_A,Normal,208,2,0,3
node_03_B,node_21_A,Normal,22,2,0,3
node_07_B,node_17_C,Normal,24,2,0,4
node_02_B,node_03_C,Normal,558,2,0,4
node_15_B,node_03_B,Normal,91,2,0,4
node_07_B,node_26_C,Normal,47,2,0,4
node_01_A,node_19_B,Normal,40,2,0,2
node_18_B,node_07_B,Normal,3,2,0,4
node_09_C,node_21_C,Normal,407,2,0,4
node_08_B,node_22_C,Normal,2411,2,0,4
node_06_C,node_15_C,Normal,26,2,0,4
node_13_B,node_21_A,Normal,36,2,0,3
node_17_A,node_13_C,Normal,37,2,0,2
node_04_C,node_13_A,Normal,1077,2,0,3
node_26_B,node_17_C,Normal,41,2,0,4
node_13_C,node_10_A,Normal,82,2,0,3
node_11_B,node_14_A,Normal,766,2,0,3
node_18_C,node_06_B,Normal,16,2,0,4
node_17_C,node_08_A,Normal,177,2,0,3
node_13_C,node_11_B,Normal,80,2,0,4
node_01_C,node_03_A,Normal,300,2,0,3
node_10_B,node_01_B,Normal,128,2,0,4
node_09_C,node_13_A,Normal,414,2,0,3
node_23_B,node_10_A,Normal,40,2,0,3
node_11_A,node_18_C,Normal,151,2,0,2
node_18_C,node_07_B,Normal,4,2,0,4
node_17_B,node_20_A,Normal,133,2,0,3
node_06_B,node_16_B,Normal,233,2,0,4
node_12_C,node_16_B,Normal,209,2,0,4
node_16_C,node_11_C,Normal,182,2,0,4
node_20_C,node_21_C,Normal,876,2,0,4
node_03_B,node_05_B,Normal,54,2,0,4
node_26_B,node_16_A,Normal,58,2,0,3
node_11_B,node_25_A,Normal,182,2,0,3
node_09_B,node_15_A,Normal,367,2,0,3
node_17_B,node_26_C,Normal,63,2,0,4
node_16_C,node_15_B,Normal,134,2,0,4
node_14_B,node_21_C,Normal,5804,2,0,4
node_13_B,node_11_B,Normal,83,2,0,4
node_03_A,node_10_B,Normal,51,2,0,2
node_15_B,node_18_A,Normal,50,2,0,3
node_18_B,node_02_A,Normal,7,2,0,3
node_11_C,node_25_A,Normal,89,2,0,3
node_06_C,node_26_B,Normal,43,2,0,4
node_12_B,node_08_A,Normal,430,2,0,3
node_16_B,node_01_A,Normal,385,2,0,3
node_10_C,node_07_C,Normal,47,2,0,4
node_27_C,node_06_C,Normal,3054,2,0,4
node_25_B,node_07_B,Normal,106,2,0,4
node_25_B,node_01_A,Normal,99,2,0,3
node_23_A,node_10_B,Normal,571,2,0,2
node_16_C,node_12_C,Normal,131,2,0,4
node_23_B,node_21_C,Normal,65,2,0,4
node_17_B,node_15_C,Normal,64,2,0,4
node_07_B,node_16_C,Normal,48,2,0,4
node_16_B,node_10_C,Normal,511,2,0,4
node_04_C,node_15_A,Normal,629,2,0,3
node_01_B,node_03_A,Normal,277,2,0,3
node_12_B,node_20_A,Normal,346,2,0,3
node_10_B,node_12_C,Normal,84,2,0,4
node_10_C,node_26_A,Normal,22,2,0,3
node_19_C,node_10_A,Normal,4,2,0,3
node_22_C,node_07_B,Normal,40,2,0,4
node_27_C,node_15_C,Normal,4220,2,0,4
node_14_B,node_18_A,Normal,2702,2,0,3
node_18_C,node_17_A,Normal,4,2,0,3
node_06_B,node_10_A,Normal,85,2,0,3
node_13_B,node_17_A,Normal,47,2,0,3
node_26_C,node_03_A,Normal,68,2,0,3
node_21_B,node_03_B,Normal,43,2,0,4
node_04_C,node_07_B,Normal,1354,2,0,4
node_15_C,node_26_C,Normal,668,2,0,4
node_10_B,node_13_B,Normal,156,2,0,4
node_07_B,node_03_A,Normal,31,2,0,3
node_14_B,node_13_B,Normal,3553,2,0,4
node_23_C,node_20_A,Normal,222,2,0,3
node_02_C,node_13_C,Normal,937,2,0,4
node_04_C,node_10_C,Normal,415,2,0,4
node_08_C,node_21_B,Normal,217,2,0,4
node_26_B,node_21_A,Normal,21,2,0,3
node_18_B,node_17_A,Normal,10,2,0,3
node_14_B,node_17_A,Normal,2420,2,0,3
node_04_A,node_19_B,Normal,584,2,0,2
node_11_B,node_03_C,Normal,507,2,0,4
node_01_C,node_17_C,Normal,551,2,0,4
node_22_B,node_06_B,Normal,124,2,0,4
node_06_B,node_17_C,Normal,105,2,0,4
node_15_C,node_23_B,Normal,559,2,0,4
node_12_B,node_16_A,Normal,276,2,0,3
node_08_C,node_26_B,Normal,229,2,0,4
node_01_B,node_18_C,Normal,122,2,0,4
node_23_B,node_17_C,Normal,62,2,0,4
node_23_C,node_07_B,Normal,171,2,0,4
node_02_C,node_20_A,Normal,3571,2,0,3
node_11_C,node_05_C,Normal,379,2,0,4
node_11_B,node_20_A,Normal,596,2,0,3
node_27_C,node_22_B,Normal,4740,2,0,4
node_11_C,node_03_C,Normal,277,2,0,4
node_08_C,node_21_A,Normal,154,2,0,3
node_01_C,node_16_C,Normal,482,2,0,4
node_27_C,node_15_B,Normal,6047,2,0,4
node_16_C,node_17_A,Normal,98,2,0,3
node_07_C,node_21_A,Normal,43,2,0,3
node_10_B,node_01_A,Normal,131,2,0,3
node_13_B,node_12_C,Normal,90,2,0,4
node_26_B,node_18_A,Normal,19,2,0,3
node_14_C,node_06_C,Normal,430,2,0,4
node_25_C,node_03_A,Normal,8,2,0,3
node_05_C,node_10_C,Normal,12,2,0,4
node_05_B,node_26_B,Normal,290,2,0,4
node_18_B,node_05_B,Normal,15,2,0,4
node_23_C,node_22_C,Normal,311,2,0,4
node_27_C,node_03_A,Normal,2639,2,0,3
node_15_B,node_10_A,Normal,117,2,0,3
node_23_B,node_16_A,Normal,109,2,0,3
node_11_B,node_16_B,Normal,697,2,0,4
node_08_B,node_03_B,Normal,1935,2,0,4
node_27_B,node_10_C,Normal,2018,2,0,4
node_04_B,node_17_B,Normal,6701,2,0,4
node_06_C,node_23_B,Normal,27,2,0,4
node_25_C,node_11_C,Normal,21,2,0,4
node_13_B,node_06_B,Normal,89,2,0,4
node_27_B,node_17_A,Normal,2032,2,0,3
node_07_C,node_13_B,Normal,49,2,0,4
node_23_B,node_21_A,Normal,42,2,0,3
node_08_B,node_17_A,Normal,1244,2,0,3
node_12_B,node_03_C,Normal,274,2,0,4
node_22_B,node_21_C,Normal,125,2,0,4
node_03_C,node_11_B,Normal,90,2,0,4
node_08_B,node_10_C,Normal,1519,2,0,4
node_13_B,node_12_A,Normal,87,2,0,3
node_14_B,node_08_A,Normal,6504,2,0,3
node_26_C,node_13_A,Normal,67,2,0,3
node_26_B,node_12_A,Normal,100,2,0,3
node_22_B,node_03_C,Normal,134,2,0,4
node_22_C,node_17_B,Normal,43,2,0,4
node_07_B,node_13_B,Normal,44,2,0,4
node_22_C,node_13_A,Normal,40,2,0,3
node_17_B,node_21_C,Normal,73,2,0,4
node_02_B,node_10_B,Normal,587,2,0,4
node_22_B,node_18_C,Normal,29,2,0,4
node_02_B,node_15_A,Normal,332,2,0,3
node_22_B,node_10_A,Normal,38,2,0,3
node_13_B,node_08_A,Normal,104,2,0,3
node_02_C,node_17_C,Normal,3890,2,0,4
node_15_B,node_16_C,Normal,167,2,0,4
node_09_B,node_21_C,Normal,666,2,0,4
node_05_B,node_17_A,Normal,71,2,0,3
node_05_B,node_21_C,Normal,210,2,0,4
node_02_B,node_06_C,Normal,381,2,0,4
node_10_C,node_01_C,Normal,76,2,0,4
node_07_C,node_15_A,Normal,56,2,0,3
node_18_C,node_26_A,Normal,14,2,0,3
node_17_C,node_13_B,Normal,154,2,0,4
node_19_A,node_13_B,Normal,18,2,0,2
node_15_C,node_16_A,Normal,579,2,0,3
node_08_C,node_26_A,Normal,346,2,0,3
node_19_C,node_12_B,Normal,4,2,0,4
node_10_B,node_14_A,Normal,136,2,0,3
node_25_C,node_20_A,Normal,21,2,0,3
node_09_B,node_21_B,Normal,392,2,0,4
node_01_C,node_19_A,Normal,65,2,0,3
node_19_C,node_16_B,Normal,4,2,0,4
node_23_C,node_08_A,Normal,365,2,0,3
node_04_B,node_22_C,Normal,10090,2,0,4
node_18_C,node_17_B,Normal,16,2,0,4
node_02_C,node_21_B,Normal,2387,2,0,4
node_19_C,node_17_B,Normal,1,2,0,4
node_10_C,node_11_B,Normal,39,2,0,4
node_19_B,node_08_A,Normal,8,2,0,3
node_07_C,node_16_A,Normal,123,2,0,3
node_26_B,node_10_C,Normal,15,2,0,4
node_03_C,node_12_C,Normal,59,2,0,4
node_01_B,node_21_B,Normal,260,2,0,4
node_08_C,node_23_B,Normal,467,2,0,4
node_19_C,node_01_C,Normal,3,2,0,4
node_20_B,node_08_A,Normal,1640,2,0,3
node_15_C,node_13_B,Normal,254,2,0,4
node_23_C,node_10_A,Normal,109,2,0,3
node_05_C,node_13_B,Normal,33,2,0,4
node_23_C,node_15_C,Normal,222,2,0,4
node_06_C,node_22_A,Normal,43,2,0,3
node_16_B,node_15_B,Normal,284,2,0,4
node_20_C,node_07_C,Normal,1148,2,0,4
node_06_B,node_23_B,Normal,188,2,0,4
node_15_C,node_17_C,Normal,208,2,0,4
node_04_B,node_07_B,Normal,9919,2,0,4
node_07_C,node_10_B,Normal,60,2,0,4
node_08_B,node_07_B,Normal,1311,2,0,4
node_12_C,node_25_A,Normal,21,2,0,3
node_27_C,node_19_A,Normal,745,2,0,3
node_07_C,node_17_C,Normal,73,2,0,4
node_03_C,node_13_A,Normal,31,2,0,3
node_26_B,node_05_C,Normal,40,2,0,4
node_11_B,node_21_B,Normal,288,2,0,4
node_12_B,node_05_C,Normal,304,2,0,4
node_01_B,node_10_A,Normal,409,2,0,3
node_17_B,node_21_A,Normal,61,2,0,3
node_18_B,node_20_A,Normal,13,2,0,3
node_13_C,node_22_B,Normal,47,2,0,4
node_20_B,node_17_C,Normal,1606,2,0,4
node_04_C,node_26_A,Normal,1756,2,0,3
node_22_B,node_03_B,Normal,185,2,0,4
node_07_B,node_15_B,Normal,59,2,0,4
node_15_A,node_10_C,Normal,105,2,0,2
node_12_B,node_15_C,Normal,432,2,0,4
node_01_B,node_20_A,Normal,766,2,0,3
node_14_C,node_15_C,Normal,833,2,0,4
node_16_C,node_22_C,Normal,84,2,0,4
node_21_B,node_16_C,Normal,45,2,0,4
node_25_B,node_16_A,Normal,83,2,0,3
node_18_B,node_10_A,Normal,6,2,0,3
node_21_B,node_22_C,Normal,54,2,0,4
node_22_C,node_19_A,Normal,29,2,0,3
node_05_C,node_08_A,Normal,109,2,0,3
node_18_C,node_01_B,Normal,14,2,0,4
node_07_B,node_21_C,Normal,27,2,0,4
node_26_C,node_08_C,Normal,200,2,0,4
node_20_C,node_15_A,Normal,274,2,0,3
node_12_A,node_10_C,Normal,327,2,0,2
node_22_A,node_15_B,Normal,486,2,0,2
node_16_B,node_22_B,Normal,327,2,0,4
node_18_B,node_01_C,Normal,14,2,0,4
node_01_B,node_18_A,Normal,352,2,0,3
node_25_C,node_09_A,Normal,24,2,0,3
node_05_C,node_13_C,Normal,5,2,0,4
node_02_C,node_18_A,Normal,1218,2,0,3
node_11_B,node_06_C,Normal,245,2,0,4
node_17_B,node_01_B,Normal,123,2,0,4
node_05_C,node_21_C,Normal,21,2,0,4
node_15_C,node_13_C,Normal,142,2,0,4
node_22_C,node_07_C,Normal,35,2,0,4
node_11_B,node_10_B,Normal,330,2,0,4
node_22_B,node_21_B,Normal,79,2,0,4
node_14_C,node_22_C,Normal,1168,2,0,4
node_13_C,node_15_C,Normal,39,2,0,4
node_07_B,node_18_A,Normal,13,2,0,3
node_09_C,node_05_C,Normal,501,2,0,4
node_10_A,node_21_B,Normal,113,2,0,2
node_11_C,node_15_B,Normal,467,2,0,4
node_05_B,node_17_C,Normal,160,2,0,4
node_11_C,node_22_B,Normal,489,2,0,4
node_12_C,node_13_C,Normal,53,2,0,4
node_07_B,node_06_B,Normal,56,2,0,4
node_18_C,node_06_A,Normal,4,2,0,3
node_15_C,node_26_B,Normal,253,2,0,4
node_09_B,node_26_A,Normal,829,2,0,3
node_25_B,node_20_A,Normal,113,2,0,3
node_15_C,node_03_B,Normal,169,2,0,4
node_27_C,node_07_B,Normal,4078,2,0,4
node_18_C,node_23_B,Normal,11,2,0,4
node_21_B,node_12_A,Normal,64,2,0,3
node_16_B,node_11_B,Normal,433,2,0,4
node_26_A,node_13_C,Normal,44,2,0,2
node_15_B,node_26_A,Normal,211,2,0,3
node_03_C,node_19_B,Normal,77,2,0,4
node_07_C,node_06_B,Normal,160,2,0,4
node_07_B,node_21_A,Normal,22,2,0,3
node_17_B,node_11_C,Normal,136,2,0,4
node_22_B,node_07_C,Normal,57,2,0,4
node_18_B,node_15_A,Normal,4,2,0,3
node_23_B,node_07_C,Normal,109,2,0,4
node_14_B,node_06_C,Normal,2574,2,0,4
node_14_C,node_25_B,Normal,228,2,0,4
node_05_B,node_03_A,Normal,187,2,0,3
node_14_C,node_15_A,Normal,332,2,0,3
node_20_C,node_01_A,Normal,1672,2,0,3
node_07_B,node_10_A,Normal,82,2,0,3
node_13_C,node_14_A,Normal,59,2,0,3
node_10_C,node_21_B,Normal,30,2,0,4
node_01_C,node_17_A,Normal,213,2,0,3
node_20_B,node_10_A,Normal,1191,2,0,3
node_27_B,node_15_B,Normal,5865,2,0,4
node_22_C,node_18_A,Normal,58,2,0,3
node_09_A,node_25_B,Normal,518,2,0,2
node_14_C,node_07_B,Normal,797,2,0,4
node_17_B,node_12_B,Normal,141,2,0,4
node_27_C,node_10_B,Normal,3513,2,0,4
node_08_C,node_21_C,Normal,309,2,0,4
node_13_B,node_07_C,Normal,74,2,0,4
node_21_B,node_03_A,Normal,41,2,0,3
node_21_B,node_23_B,Normal,29,2,0,4
node_04_C,node_21_A,Normal,541,2,0,3
node_02_C,node_08_C,Normal,4028,2,0,4
node_14_B,node_26_B,Normal,3418,2,0,4
node_13_C,node_01_A,Normal,56,2,0,3
node_21_C,node_10_B,Normal,69,2,0,4
node_02_C,node_10_A,Normal,1964,2,0,3
node_25_C,node_01_C,Normal,14,2,0,4
node_01_B,node_07_B,Normal,647,2,0,4
node_27_C,node_25_A,Normal,2240,2,0,3
node_27_C,node_10_C,Normal,1899,2,0,4
node_10_C,node_01_B,Normal,52,2,0,4
node_22_C,node_21_A,Normal,51,2,0,3
node_05_C,node_03_A,Normal,32,2,0,3
node_25_B,node_07_C,Normal,98,2,0,4
node_18_B,node_13_A,Normal,3,2,0,3
node_15_C,node_05_C,Normal,386,2,0,4
node_16_B,node_14_A,Normal,609,2,0,3
node_27_C,node_17_A,Normal,1300,2,0,3
node_06_B,node_07_B,Normal,180,2,0,4
node_14_C,node_21_B,Normal,321,2,0,4
node_15_B,node_26_B,Normal,91,2,0,4
node_11_C,node_17_A,Normal,114,2,0,3
node_23_B,node_25_B,Normal,36,2,0,4
node_03_B,node_17_A,Normal,22,2,0,3
node_04_C,node_18_A,Normal,532,2,0,3
node_05_B,node_08_A,Normal,635,2,0,3
node_09_B,node_23_B,Normal,928,2,0,4
node_03_B,node_25_A,Normal,1,2,0,3
node_25_B,node_15_B,Normal,83,2,0,4
node_03_A,node_15_C,Normal,58,2,0,2
node_06_B,node_16_C,Normal,123,2,0,4
node_04_C,node_16_C,Normal,897,2,0,4
node_20_A,node_12_C,Normal,847,2,0,2
node_15_B,node_13_A,Normal,135,2,0,3
node_12_C,node_13_A,Normal,108,2,0,3
node_03_B,node_13_A,Normal,34,2,0,3
node_20_C,node_06_A,Normal,1456,2,0,3
node_27_C,node_18_A,Normal,2264,2,0,3
node_27_C,node_05_C,Normal,5895,2,0,4
node_14_C,node_03_C,Normal,810,2,0,4
node_25_C,node_20_C,Normal,23,2,0,4
node_03_B,node_16_A,Normal,73,2,0,3
node_12_B,node_13_B,Normal,152,2,0,4
node_03_C,node_25_A,Normal,5,2,0,3
node_25_C,node_11_A,Normal,26,2,0,3
node_27_C,node_03_B,Normal,4123,2,0,4
