origin,des,type,size,flow,extra,dis
node_08_A,node_24_A,Fast,34,1,1,1
node_14_A,node_02_B,Fast,197,1,0,2
node_18_B,node_01_A,Fast,5,1,1,3
node_11_C,node_10_C,Fast,12,1,1,4
node_14_C,node_13_A,Fast,75,1,1,3
node_21_A,node_10_A,Fast,14,1,1,1
node_04_A,node_22_A,Fast,1270,1,1,1
node_01_B,node_21_A,Fast,29,1,1,3
node_16_A,node_22_B,Fast,57,1,1,2
node_20_A,node_15_C,Fast,68,1,1,2
node_25_A,node_22_B,Fast,35,1,1,2
node_21_B,node_15_A,Fast,8,1,1,3
node_08_B,node_06_C,Fast,43,1,1,4
node_26_C,node_27_B,Fast,210,1,0,4
node_04_B,node_19_A,Fast,512,1,1,3
node_25_A,node_16_A,Fast,33,1,1,1
node_02_C,node_21_A,Fast,175,1,1,3
node_11_B,node_22_C,Fast,49,1,1,4
node_04_C,node_11_B,Fast,217,1,1,4
node_01_C,node_21_A,Fast,43,1,1,3
node_02_C,node_22_C,Fast,270,1,1,4
node_21_C,node_12_B,Fast,14,1,1,4
node_13_A,node_26_C,Fast,21,1,1,2
node_01_A,node_07_B,Fast,20,1,1,2
node_18_B,node_20_B,Fast,31,1,0,4
node_15_C,node_22_C,Fast,10,1,1,4
node_04_C,node_05_C,Fast,222,1,1,4
node_18_C,node_16_B,Fast,3,1,1,4
node_15_B,node_21_B,Fast,30,1,1,4
node_17_B,node_05_C,Fast,6,1,1,4
node_16_A,node_25_A,Fast,121,1,1,1
node_11_B,node_04_B,Fast,1226,1,0,4
node_12_B,node_21_C,Fast,39,1,1,4
node_12_B,node_10_A,Fast,34,1,1,3
node_06_A,node_11_B,Fast,33,1,1,2
node_02_B,node_19_C,Fast,15,1,1,4
node_10_A,node_25_B,Fast,46,1,1,2
node_27_A,node_26_B,Fast,87,1,1,2
node_06_A,node_27_C,Fast,205,1,0,2
node_08_A,node_21_A,Fast,211,1,1,1
node_19_A,node_27_B,Fast,94,1,0,2
node_21_B,node_23_C,Fast,12,1,1,4
node_21_A,node_23_C,Fast,19,1,1,2
node_17_B,node_19_C,Fast,3,1,1,4
node_01_B,node_12_B,Fast,48,1,1,4
node_20_B,node_25_B,Fast,307,1,1,4
node_20_A,node_11_A,Fast,137,1,0,1
node_18_A,node_14_A,Fast,33,1,0,1
node_25_B,node_10_A,Fast,17,1,1,3
node_18_A,node_23_B,Fast,5,1,1,2
node_25_B,node_19_A,Fast,11,1,1,3
node_04_A,node_12_C,Fast,869,1,1,2
node_08_B,node_06_B,Fast,170,1,1,4
node_08_C,node_19_A,Fast,29,1,1,3
node_18_C,node_03_B,Fast,17,1,0,4
node_12_A,node_13_B,Fast,38,1,1,2
node_09_B,node_10_B,Fast,59,1,1,4
node_21_B,node_19_B,Fast,2,1,1,4
node_08_C,node_11_C,Fast,47,1,1,4
node_02_A,node_25_C,Fast,51,1,1,2
node_08_A,node_02_B,Fast,202,1,1,2
node_14_A,node_15_C,Fast,134,1,1,2
node_23_B,node_20_C,Fast,58,1,1,4
node_12_A,node_19_A,Fast,30,1,1,1
node_14_A,node_10_B,Fast,45,1,1,2
node_25_C,node_13_C,Fast,2,1,1,4
node_12_C,node_18_C,Fast,2,1,1,4
node_23_C,node_20_C,Fast,90,1,1,4
node_16_A,node_02_C,Fast,190,1,1,2
node_16_C,node_09_C,Fast,49,1,1,4
node_22_A,node_14_A,Fast,216,1,1,1
node_23_A,node_18_B,Fast,24,1,1,2
node_23_C,node_26_B,Fast,52,1,1,4
node_21_B,node_25_A,Fast,15,1,1,3
node_22_B,node_13_B,Fast,5,1,1,4
node_09_C,node_06_B,Fast,88,1,1,4
node_01_A,node_02_A,Fast,63,1,1,1
node_23_B,node_06_C,Fast,7,1,1,4
node_16_C,node_06_C,Fast,6,1,1,4
node_16_B,node_06_A,Fast,39,1,1,3
node_22_A,node_13_A,Fast,73,1,1,1
node_14_C,node_10_C,Fast,33,1,1,4
node_04_C,node_23_B,Fast,112,1,1,4
node_16_B,node_05_B,Fast,103,1,1,4
node_04_C,node_24_A,Fast,16,1,1,3
node_14_A,node_16_B,Fast,179,1,0,2
node_03_A,node_22_A,Fast,441,1,0,1
node_19_C,node_18_B,Fast,1,1,1,4
node_13_A,node_21_B,Fast,38,1,1,2
node_09_B,node_16_C,Fast,63,1,1,4
node_14_A,node_23_A,Fast,390,1,0,1
node_21_A,node_14_A,Fast,44,1,1,1
node_23_C,node_07_C,Fast,105,1,1,4
node_21_B,node_13_A,Fast,15,1,1,3
node_19_A,node_20_A,Fast,13,1,1,1
node_15_A,node_17_A,Fast,15,1,1,1
node_02_C,node_22_B,Fast,181,1,1,4
node_27_C,node_23_B,Fast,184,1,1,4
node_21_B,node_22_B,Fast,17,1,1,4
node_27_C,node_19_B,Fast,37,1,1,4
node_13_A,node_05_B,Fast,71,1,1,2
node_15_A,node_22_A,Fast,62,1,1,1
node_01_A,node_11_B,Fast,58,1,1,2
node_16_A,node_01_B,Fast,113,1,1,2
node_24_C,node_02_A,Fast,4,1,0,3
node_24_A,node_18_A,Fast,3,1,0,1
node_21_B,node_05_C,Fast,3,1,1,4
node_11_A,node_03_A,Fast,108,1,1,1
node_13_A,node_22_B,Fast,12,1,1,2
node_10_A,node_22_C,Fast,65,1,1,2
node_03_B,node_15_C,Fast,14,1,1,4
node_08_A,node_15_C,Fast,120,1,1,2
node_26_A,node_24_B,Fast,6,1,1,2
node_14_A,node_02_A,Fast,201,1,1,1
node_12_B,node_18_A,Fast,13,1,1,3
node_11_C,node_26_C,Fast,80,1,1,4
node_03_B,node_26_B,Fast,2,1,1,4
node_16_A,node_11_B,Fast,54,1,1,2
node_01_B,node_27_B,Fast,6,1,1,4
node_17_A,node_03_B,Fast,8,1,1,2
node_14_C,node_18_B,Fast,13,1,1,4
node_20_C,node_17_A,Fast,73,1,1,3
node_13_B,node_09_C,Fast,17,1,1,4
node_11_C,node_06_B,Fast,36,1,1,4
node_12_A,node_01_A,Fast,103,1,1,1
node_14_C,node_09_A,Fast,321,1,1,3
node_18_A,node_06_A,Fast,6,1,1,1
node_12_B,node_13_A,Fast,21,1,1,3
node_26_B,node_22_B,Fast,11,1,1,4
node_22_B,node_21_A,Fast,13,1,1,3
node_04_A,node_03_C,Fast,423,1,1,2
node_10_A,node_23_A,Fast,203,1,0,1
node_21_A,node_04_A,Fast,75,1,0,1
node_01_C,node_02_C,Fast,132,1,1,4
node_08_C,node_01_A,Fast,65,1,1,3
node_13_A,node_19_A,Fast,16,1,1,1
node_12_C,node_26_B,Fast,25,1,1,4
node_22_A,node_02_A,Fast,102,1,1,1
node_04_C,node_06_C,Fast,31,1,1,4
node_18_A,node_06_C,Fast,2,1,1,2
node_15_A,node_05_C,Fast,23,1,1,2
node_13_B,node_26_B,Fast,6,1,1,4
node_23_A,node_02_A,Fast,356,1,1,1
node_09_C,node_13_B,Fast,31,1,1,4
node_25_B,node_06_A,Fast,11,1,1,3
node_07_B,node_13_C,Fast,4,1,1,4
node_11_A,node_08_C,Fast,108,1,1,2
node_24_A,node_13_B,Fast,3,1,0,2
node_20_A,node_22_A,Fast,130,1,0,1
node_03_A,node_11_B,Fast,20,1,1,2
node_15_A,node_22_B,Fast,11,1,1,2
node_19_A,node_27_C,Fast,53,1,0,2
node_27_A,node_17_A,Fast,136,1,1,1
node_17_A,node_10_C,Fast,13,1,1,2
node_25_A,node_26_C,Fast,29,1,1,2
node_16_C,node_15_C,Fast,30,1,1,4
node_04_A,node_08_C,Fast,361,1,1,2
node_13_A,node_03_A,Fast,18,1,1,1
node_23_A,node_14_C,Fast,524,1,0,2
node_03_A,node_01_C,Fast,33,1,1,2
node_26_C,node_04_B,Fast,550,1,0,4
node_15_A,node_18_B,Fast,1,1,1,2
node_12_A,node_02_C,Fast,167,1,1,2
node_25_C,node_27_C,Fast,64,1,0,4
node_15_C,node_16_B,Fast,31,1,1,4
node_11_C,node_16_B,Fast,76,1,1,4
node_04_B,node_12_A,Fast,2635,1,1,3
node_08_A,node_01_C,Fast,103,1,1,2
node_09_B,node_24_A,Fast,31,1,1,3
node_04_C,node_15_B,Fast,415,1,1,4
node_09_C,node_17_C,Fast,61,1,1,4
node_14_C,node_21_C,Fast,96,1,1,4
node_05_C,node_10_A,Fast,11,1,1,3
node_02_A,node_23_C,Fast,113,1,1,2
node_22_B,node_14_A,Fast,13,1,1,3
node_27_A,node_08_A,Fast,416,1,1,1
node_27_A,node_23_B,Fast,141,1,1,2
node_21_B,node_06_B,Fast,5,1,1,4
node_06_B,node_10_C,Fast,6,1,1,4
node_21_A,node_23_B,Fast,5,1,1,2
node_01_B,node_02_C,Fast,130,1,1,4
node_04_A,node_11_C,Fast,761,1,1,2
node_23_A,node_24_B,Fast,72,1,1,2
node_14_A,node_18_C,Fast,3,1,1,2
node_20_C,node_03_B,Fast,117,1,1,4
node_20_A,node_01_B,Fast,38,1,1,2
node_01_C,node_20_A,Fast,62,1,1,3
node_15_A,node_02_A,Fast,117,1,0,1
node_22_B,node_18_A,Fast,32,1,1,3
node_27_B,node_07_C,Fast,358,1,1,4
node_25_A,node_09_C,Fast,63,1,0,2
node_25_A,node_11_A,Fast,94,1,0,1
node_01_A,node_22_C,Fast,17,1,1,2
node_18_C,node_11_A,Fast,3,1,1,3
node_07_C,node_14_B,Fast,277,1,0,4
node_13_A,node_21_A,Fast,21,1,1,1
node_16_A,node_21_B,Fast,116,1,1,2
node_01_B,node_03_C,Fast,31,1,1,4
node_25_A,node_14_B,Fast,431,1,0,2
node_13_C,node_20_B,Fast,68,1,0,4
node_14_A,node_10_A,Fast,82,1,1,1
node_25_A,node_22_C,Fast,49,1,0,2
node_15_A,node_25_B,Fast,54,1,1,2
node_21_B,node_12_B,Fast,10,1,1,4
node_03_A,node_26_C,Fast,21,1,1,2
node_25_C,node_18_B,Fast,4,1,1,4
node_02_A,node_20_A,Fast,97,1,1,1
node_17_A,node_09_B,Fast,33,1,1,2
node_06_A,node_20_A,Fast,45,1,1,1
node_14_C,node_27_A,Fast,18,1,1,3
node_03_C,node_06_A,Fast,2,1,1,3
node_04_C,node_10_B,Fast,96,1,1,4
node_22_C,node_14_A,Fast,33,1,1,3
node_27_A,node_25_B,Fast,413,1,1,2
node_01_C,node_09_A,Fast,107,1,1,3
node_20_C,node_12_A,Fast,216,1,1,3
node_15_A,node_11_B,Fast,92,1,1,2
node_03_B,node_17_C,Fast,24,1,1,4
node_26_A,node_16_B,Fast,73,1,1,2
node_14_A,node_01_C,Fast,5,1,1,2
node_20_A,node_01_C,Fast,69,1,1,2
node_23_B,node_16_B,Fast,47,1,1,4
node_11_C,node_21_C,Fast,50,1,1,4
node_17_C,node_10_C,Fast,48,1,1,4
node_17_A,node_27_A,Fast,67,1,0,1
node_03_C,node_17_A,Fast,4,1,1,3
node_09_A,node_03_B,Fast,50,1,1,2
node_04_B,node_22_B,Fast,528,1,1,4
node_17_A,node_16_A,Fast,87,1,0,1
node_26_A,node_03_B,Fast,24,1,1,2
node_04_B,node_26_A,Fast,1372,1,1,3
node_12_B,node_03_B,Fast,13,1,1,4
node_10_C,node_15_B,Fast,9,1,1,4
node_27_C,node_17_C,Fast,453,1,1,4
node_02_A,node_06_B,Fast,78,1,1,2
node_12_C,node_10_A,Fast,21,1,1,3
node_13_C,node_01_C,Fast,8,1,1,4
node_13_A,node_25_B,Fast,38,1,1,2
node_20_C,node_26_B,Fast,63,1,1,4
node_06_A,node_05_B,Fast,114,1,0,2
node_23_A,node_07_C,Fast,352,1,1,2
node_23_B,node_22_B,Fast,16,1,1,4
node_02_A,node_13_C,Fast,8,1,1,2
node_16_C,node_25_B,Fast,51,1,1,4
node_01_B,node_10_B,Fast,32,1,1,4
node_27_C,node_08_C,Fast,328,1,1,4
node_23_B,node_09_B,Fast,68,1,1,4
node_27_B,node_20_A,Fast,698,1,1,3
node_17_C,node_03_C,Fast,23,1,1,4
node_15_A,node_12_B,Fast,107,1,0,2
node_24_A,node_14_A,Fast,22,1,0,1
node_16_C,node_15_A,Fast,22,1,1,3
node_24_A,node_09_A,Fast,17,1,0,1
node_23_C,node_17_B,Fast,24,1,1,4
node_03_C,node_05_B,Fast,11,1,1,4
node_06_A,node_21_A,Fast,20,1,1,1
node_13_A,node_18_B,Fast,3,1,1,2
node_01_C,node_21_B,Fast,60,1,1,4
node_24_B,node_13_B,Fast,1,1,0,4
node_12_B,node_09_A,Fast,43,1,1,3
node_01_B,node_02_B,Fast,104,1,1,4
node_14_C,node_06_B,Fast,87,1,1,4
node_15_C,node_25_C,Fast,29,1,1,4
node_10_B,node_15_B,Fast,23,1,1,4
node_17_A,node_23_A,Fast,154,1,0,1
node_21_C,node_06_A,Fast,8,1,1,3
node_19_A,node_15_A,Fast,12,1,1,1
node_17_A,node_24_A,Fast,2,1,1,1
node_14_C,node_18_A,Fast,54,1,1,3
node_04_B,node_03_A,Fast,710,1,1,3
node_19_A,node_15_B,Fast,11,1,1,2
node_11_A,node_04_B,Fast,3339,1,0,2
node_25_B,node_11_B,Fast,17,1,1,4
node_19_C,node_22_C,Fast,1,1,1,4
node_13_A,node_12_A,Fast,63,1,1,1
node_18_A,node_26_C,Fast,4,1,1,2
node_14_B,node_06_A,Fast,346,1,1,3
node_24_A,node_09_C,Fast,11,1,0,2
node_07_B,node_22_C,Fast,11,1,1,4
node_14_C,node_17_A,Fast,47,1,1,3
node_26_A,node_04_A,Fast,457,1,0,1
node_09_B,node_25_C,Fast,184,1,1,4
node_08_B,node_26_B,Fast,128,1,1,4
node_16_B,node_01_C,Fast,85,1,1,4
node_22_A,node_19_A,Fast,188,1,1,1
node_23_A,node_04_C,Fast,683,1,0,2
node_04_B,node_14_C,Fast,3079,1,1,4
node_14_C,node_16_A,Fast,153,1,1,3
node_17_A,node_11_B,Fast,9,1,1,2
node_05_C,node_04_A,Fast,163,1,0,3
node_17_C,node_13_C,Fast,14,1,1,4
node_18_C,node_21_B,Fast,2,1,1,4
node_15_B,node_11_C,Fast,74,1,1,4
node_04_C,node_25_B,Fast,121,1,1,4
node_26_A,node_10_B,Fast,31,1,1,2
node_22_A,node_23_B,Fast,70,1,1,2
node_08_C,node_06_A,Fast,25,1,1,3
node_19_A,node_02_B,Fast,32,1,0,2
node_17_B,node_18_C,Fast,3,1,1,4
node_14_B,node_25_B,Fast,785,1,1,4
node_12_C,node_11_C,Fast,87,1,1,4
node_27_C,node_21_A,Fast,326,1,1,3
node_08_A,node_26_A,Fast,71,1,1,1
node_25_A,node_12_A,Fast,84,1,0,1
node_14_A,node_04_C,Fast,319,1,0,2
node_26_B,node_08_C,Fast,13,1,1,4
node_18_C,node_15_B,Fast,3,1,1,4
node_24_A,node_01_B,Fast,9,1,0,2
node_14_C,node_21_A,Fast,75,1,1,3
node_02_C,node_05_C,Fast,113,1,1,4
node_07_B,node_23_A,Fast,86,1,0,3
node_11_A,node_01_B,Fast,412,1,1,2
node_14_B,node_07_C,Fast,480,1,1,4
node_03_B,node_09_A,Fast,23,1,1,3
node_24_C,node_14_B,Fast,9,1,0,4
node_04_A,node_01_B,Fast,725,1,1,2
node_17_B,node_24_A,Fast,2,1,1,3
node_17_A,node_02_A,Fast,31,1,1,1
node_06_C,node_14_B,Fast,37,1,0,4
node_13_B,node_15_B,Fast,21,1,1,4
node_19_B,node_23_A,Fast,11,1,0,3
node_18_C,node_09_A,Fast,4,1,1,3
node_22_B,node_19_A,Fast,10,1,1,3
node_15_C,node_17_B,Fast,44,1,1,4
node_02_B,node_22_C,Fast,163,1,1,4
node_27_B,node_12_C,Fast,690,1,1,4
node_03_B,node_19_B,Fast,8,1,1,4
node_12_A,node_05_B,Fast,288,1,0,2
node_20_B,node_25_A,Fast,259,1,1,3
node_08_A,node_12_C,Fast,78,1,1,2
node_14_A,node_27_A,Fast,5,1,1,1
node_19_A,node_01_A,Fast,11,1,1,1
node_09_B,node_03_A,Fast,60,1,1,3
node_13_B,node_09_A,Fast,23,1,1,3
node_03_B,node_23_B,Fast,11,1,1,4
node_13_C,node_05_B,Fast,14,1,1,4
node_22_A,node_07_C,Fast,90,1,1,2
node_18_A,node_02_A,Fast,10,1,1,1
node_11_B,node_21_A,Fast,38,1,1,3
node_16_A,node_13_A,Fast,629,1,0,1
node_13_B,node_24_A,Fast,2,1,1,3
node_27_B,node_18_C,Fast,44,1,1,4
node_10_A,node_16_C,Fast,194,1,0,2
node_18_C,node_02_B,Fast,4,1,1,4
node_08_A,node_03_A,Fast,51,1,1,1
node_02_B,node_12_B,Fast,412,1,1,4
node_03_C,node_24_C,Fast,3,1,1,4
node_21_C,node_10_A,Fast,12,1,1,3
node_16_A,node_24_C,Fast,3,1,1,2
node_10_C,node_25_B,Fast,11,1,1,4
node_13_B,node_02_B,Fast,45,1,1,4
node_04_A,node_18_A,Fast,236,1,1,1
node_24_A,node_17_B,Fast,7,1,0,2
node_19_A,node_15_C,Fast,10,1,1,2
node_09_C,node_23_C,Fast,121,1,1,4
node_13_C,node_07_C,Fast,17,1,1,4
node_20_B,node_01_C,Fast,306,1,1,4
node_04_C,node_09_C,Fast,206,1,1,4
node_16_A,node_26_A,Fast,76,1,1,1
node_05_B,node_10_B,Fast,49,1,1,4
node_14_A,node_08_C,Fast,52,1,1,2
node_17_A,node_23_C,Fast,61,1,0,2
node_10_A,node_01_B,Fast,108,1,1,2
node_08_A,node_03_C,Fast,65,1,1,2
node_27_A,node_24_A,Fast,39,1,1,1
node_14_B,node_10_A,Fast,566,1,1,3
node_13_A,node_09_A,Fast,61,1,1,1
node_15_C,node_17_A,Fast,48,1,1,3
node_08_A,node_19_C,Fast,2,1,1,2
node_22_C,node_02_C,Fast,20,1,1,4
node_21_C,node_19_C,Fast,1,1,1,4
node_13_A,node_14_A,Fast,97,1,1,1
node_08_B,node_20_A,Fast,446,1,1,3
node_14_C,node_26_B,Fast,24,1,1,4
node_12_A,node_09_B,Fast,176,1,1,2
node_22_B,node_01_B,Fast,9,1,1,4
node_22_A,node_25_A,Fast,304,1,0,1
node_13_A,node_06_B,Fast,23,1,1,2
node_22_A,node_01_B,Fast,110,1,1,2
node_20_C,node_05_B,Fast,267,1,1,4
node_13_C,node_22_C,Fast,7,1,1,4
node_25_A,node_16_C,Fast,13,1,1,2
node_06_C,node_11_C,Fast,3,1,1,4
node_08_C,node_04_C,Fast,84,1,1,4
node_13_A,node_08_B,Fast,201,1,0,2
node_15_C,node_06_A,Fast,14,1,1,3
node_06_C,node_02_A,Fast,6,1,1,3
node_10_B,node_25_B,Fast,18,1,1,4
node_27_A,node_18_B,Fast,38,1,1,2
node_16_C,node_06_B,Fast,23,1,1,4
node_21_B,node_26_B,Fast,2,1,1,4
node_08_A,node_21_B,Fast,293,1,0,2
node_06_B,node_01_A,Fast,18,1,1,3
node_06_A,node_09_B,Fast,106,1,0,2
node_27_B,node_17_B,Fast,680,1,1,4
node_08_A,node_17_C,Fast,118,1,1,2
node_21_A,node_02_C,Fast,56,1,0,2
node_04_A,node_02_A,Fast,994,1,1,1
node_14_C,node_12_A,Fast,171,1,1,3
node_13_A,node_14_C,Fast,102,1,0,2
node_01_B,node_14_A,Fast,1,1,1,3
node_01_B,node_13_B,Fast,12,1,1,4
node_02_A,node_10_C,Fast,19,1,1,2
node_26_A,node_10_A,Fast,42,1,1,1
node_10_C,node_12_B,Fast,5,1,1,4
node_19_C,node_02_C,Fast,2,1,1,4
node_18_C,node_02_C,Fast,3,1,1,4
node_01_C,node_18_B,Fast,6,1,1,4
node_11_B,node_07_B,Fast,23,1,1,4
node_22_C,node_17_C,Fast,9,1,1,4
node_16_A,node_26_B,Fast,38,1,1,2
node_26_A,node_23_B,Fast,93,1,1,2
node_03_B,node_01_A,Fast,14,1,1,3
node_17_C,node_26_A,Fast,28,1,1,3
node_26_B,node_04_C,Fast,94,1,0,4
node_02_A,node_16_A,Fast,90,1,1,1
node_04_A,node_23_A,Fast,2478,1,0,1
node_25_A,node_03_B,Fast,107,1,0,2
node_06_B,node_19_A,Fast,14,1,1,3
node_27_A,node_24_C,Fast,9,1,1,2
node_14_B,node_12_B,Fast,801,1,1,4
node_15_A,node_22_C,Fast,14,1,1,2
node_18_C,node_23_C,Fast,1,1,1,4
node_03_A,node_07_B,Fast,26,1,1,2
node_21_B,node_04_B,Fast,98,1,0,4
node_20_C,node_22_B,Fast,102,1,1,4
node_05_B,node_24_B,Fast,3,1,1,4
node_22_C,node_10_B,Fast,7,1,1,4
node_10_A,node_15_A,Fast,31,1,1,1
node_03_B,node_18_C,Fast,12,1,1,4
node_05_B,node_16_C,Fast,55,1,1,4
node_17_C,node_09_C,Fast,44,1,1,4
node_10_B,node_21_A,Fast,19,1,1,3
node_05_C,node_22_B,Fast,6,1,1,4
node_12_C,node_01_C,Fast,52,1,1,4
node_12_C,node_17_B,Fast,28,1,1,4
node_06_A,node_01_A,Fast,57,1,1,1
node_13_B,node_23_C,Fast,21,1,1,4
node_11_B,node_10_C,Fast,21,1,1,4
node_16_C,node_25_C,Fast,46,1,1,4
node_16_B,node_09_C,Fast,82,1,1,4
node_11_A,node_04_C,Fast,504,1,0,2
node_18_C,node_14_C,Fast,8,1,1,4
node_02_A,node_22_A,Fast,156,1,0,1
node_20_A,node_02_C,Fast,92,1,0,2
node_18_C,node_13_A,Fast,4,1,1,3
node_22_B,node_17_C,Fast,43,1,1,4
node_17_A,node_14_A,Fast,52,1,0,1
node_05_B,node_18_A,Fast,16,1,1,3
node_04_C,node_06_B,Fast,206,1,1,4
node_23_A,node_18_A,Fast,99,1,1,1
node_25_B,node_15_A,Fast,22,1,1,3
node_08_A,node_11_B,Fast,63,1,1,2
node_09_B,node_13_B,Fast,30,1,1,4
node_09_B,node_06_B,Fast,80,1,1,4
node_04_C,node_13_B,Fast,62,1,1,4
node_09_A,node_22_C,Fast,87,1,1,2
node_01_A,node_06_A,Fast,34,1,1,1
node_04_A,node_13_B,Fast,256,1,1,2
node_06_A,node_15_C,Fast,47,1,1,2
node_14_B,node_03_C,Fast,407,1,1,4
node_12_C,node_07_C,Fast,49,1,1,4
node_21_A,node_08_B,Fast,154,1,0,2
node_08_B,node_10_A,Fast,317,1,1,3
node_02_B,node_25_A,Fast,184,1,1,3
node_25_A,node_13_A,Fast,25,1,1,1
node_27_A,node_01_B,Fast,2,1,1,2
node_16_A,node_19_C,Fast,3,1,1,2
node_19_A,node_14_C,Fast,54,1,0,2
node_08_B,node_09_A,Fast,477,1,1,3
node_25_A,node_05_C,Fast,10,1,1,2
node_25_A,node_18_C,Fast,14,1,1,2
node_18_B,node_23_C,Fast,3,1,1,4
node_26_A,node_11_C,Fast,65,1,1,2
node_04_B,node_09_A,Fast,1673,1,1,3
node_14_A,node_20_A,Fast,7,1,1,1
node_02_C,node_26_B,Fast,131,1,1,4
node_14_B,node_08_C,Fast,449,1,1,4
node_11_C,node_22_C,Fast,37,1,1,4
node_10_A,node_16_A,Fast,438,1,0,1
node_21_C,node_07_B,Fast,7,1,1,4
node_06_C,node_16_A,Fast,2,1,1,3
node_22_A,node_16_A,Fast,122,1,1,1
node_22_C,node_21_B,Fast,13,1,1,4
node_25_C,node_21_C,Fast,9,1,1,4
node_20_A,node_27_C,Fast,162,1,0,2
node_18_A,node_09_C,Fast,16,1,1,2
node_15_A,node_19_B,Fast,2,1,1,2
node_23_C,node_17_C,Fast,16,1,1,4
node_11_A,node_21_A,Fast,107,1,1,1
node_17_A,node_06_A,Fast,27,1,1,1
node_13_C,node_08_A,Fast,17,1,1,3
node_04_B,node_06_B,Fast,1292,1,1,4
node_12_B,node_10_B,Fast,18,1,1,4
node_23_B,node_04_A,Fast,226,1,0,3
node_21_C,node_24_A,Fast,3,1,1,3
node_04_A,node_24_A,Fast,140,1,1,1
node_24_A,node_16_B,Fast,10,1,0,2
node_15_B,node_08_A,Fast,54,1,1,3
node_16_B,node_12_C,Fast,48,1,1,4
node_10_C,node_03_A,Fast,4,1,1,3
node_17_C,node_20_B,Fast,161,1,0,4
node_24_A,node_22_B,Fast,5,1,0,2
node_12_B,node_18_C,Fast,2,1,1,4
node_13_C,node_12_A,Fast,11,1,1,3
node_17_B,node_10_C,Fast,44,1,1,4
node_22_B,node_16_A,Fast,11,1,1,3
node_22_C,node_15_A,Fast,17,1,1,3
node_05_B,node_15_B,Fast,178,2,0,4
node_26_B,node_23_C,Fast,74,2,0,4
node_15_C,node_11_A,Fast,148,2,0,3
node_03_C,node_20_C,Fast,32,2,0,4
node_05_B,node_11_C,Fast,123,2,0,4
node_20_C,node_04_C,Fast,370,2,0,4
node_07_C,node_11_A,Fast,91,2,0,3
node_14_B,node_16_B,Fast,1274,2,0,4
node_01_B,node_23_A,Fast,111,2,0,3
node_23_C,node_25_A,Fast,90,2,0,3
node_05_C,node_02_C,Fast,41,2,0,4
node_03_C,node_20_B,Fast,47,2,0,4
node_07_C,node_15_C,Fast,61,2,0,4
node_27_B,node_20_C,Fast,2002,2,0,4
node_21_C,node_08_A,Fast,67,2,0,3
node_05_C,node_20_A,Fast,12,2,0,3
node_11_B,node_04_C,Fast,142,2,0,4
node_10_C,node_02_B,Fast,16,2,0,4
node_09_B,node_04_A,Fast,419,2,0,3
node_11_B,node_14_C,Fast,146,2,0,4
node_03_B,node_27_C,Fast,35,2,0,4
node_05_C,node_08_B,Fast,50,2,0,4
node_13_C,node_14_C,Fast,23,2,0,4
node_06_C,node_02_C,Fast,10,2,0,4
node_22_C,node_25_A,Fast,24,2,0,3
node_06_C,node_08_A,Fast,3,2,0,3
node_10_B,node_02_B,Fast,71,2,0,4
node_18_C,node_03_C,Fast,8,2,0,4
node_05_C,node_23_C,Fast,33,2,0,4
node_03_B,node_04_C,Fast,25,2,0,4
node_21_C,node_04_A,Fast,49,2,0,3
node_17_C,node_16_C,Fast,66,2,0,4
node_05_C,node_15_C,Fast,24,2,0,4
node_10_B,node_16_C,Fast,109,2,0,4
node_08_B,node_04_A,Fast,885,2,0,3
node_06_B,node_04_A,Fast,124,2,0,3
node_05_B,node_09_B,Fast,191,2,0,4
node_05_B,node_01_B,Fast,170,2,0,4
node_05_C,node_14_A,Fast,28,2,0,3
node_17_B,node_10_B,Fast,81,2,0,4
node_17_C,node_23_C,Fast,47,2,0,4
node_14_B,node_11_A,Fast,1547,2,0,3
node_17_B,node_14_C,Fast,54,2,0,4
node_26_C,node_05_B,Fast,87,2,0,4
node_02_C,node_14_A,Fast,467,2,0,3
node_05_C,node_27_B,Fast,79,2,0,4
node_21_B,node_27_A,Fast,49,2,0,3
node_17_B,node_02_C,Fast,28,2,0,4
node_23_B,node_02_C,Fast,86,2,0,4
node_24_C,node_25_B,Fast,1,2,0,4
node_26_B,node_14_A,Fast,41,2,0,3
node_25_C,node_04_C,Fast,14,2,0,4
node_05_B,node_23_A,Fast,312,2,0,3
node_18_B,node_17_C,Fast,14,2,0,4
node_07_C,node_21_C,Fast,36,2,0,4
node_25_C,node_14_C,Fast,21,2,0,4
node_23_C,node_11_A,Fast,104,2,0,3
node_17_B,node_01_A,Fast,25,2,0,3
node_25_B,node_03_B,Fast,97,2,0,4
node_05_C,node_08_C,Fast,11,2,0,4
node_13_B,node_04_A,Fast,76,2,0,3
node_14_B,node_08_B,Fast,2283,2,0,4
node_07_C,node_20_A,Fast,49,2,0,3
node_18_C,node_04_A,Fast,8,2,0,3
node_18_B,node_04_A,Fast,15,2,0,3
node_22_B,node_04_A,Fast,32,2,0,3
node_03_B,node_04_A,Fast,36,2,0,3
node_19_C,node_25_B,Fast,3,2,0,4
node_17_C,node_22_A,Fast,82,2,0,3
node_05_B,node_20_C,Fast,274,2,0,4
node_17_B,node_21_B,Fast,58,2,0,4
node_23_B,node_22_A,Fast,75,2,0,3
node_25_C,node_02_C,Fast,20,2,0,4
node_07_B,node_14_C,Fast,25,2,0,4
